run,runtime_seconds
1,0.17151999997440726
2,0.1202902999939397
3,0.07557850005105138
4,0.25430269993375987
5,0.07549920002929866
6,0.15150720009114593
7,0.09078259998932481
8,0.1906713000498712
9,0.1178446999983862
10,0.08929799997713417
11,0.11279839999042451
12,0.16529010003432631
13,0.13904110004659742
14,0.1862410999601707
15,0.20522660005372018
16,0.2301683999830857
17,0.27290600002743304
18,0.1380541999824345
19,0.2786718000425026
20,0.243609800003469
21,0.18598710000514984
22,0.2279714000178501
23,0.1430252999998629
24,0.18489550007507205
25,0.10349460004363209
26,0.18737369996961206
27,0.14131640002597123
28,0.14147040003445
29,0.2035660999827087
30,0.16667679999954998
31,0.14700370002537966
32,0.1173673999728635
33,0.2510740999132395
34,0.07348999998066574
35,0.04971940000541508
36,0.21062520006671548
37,0.08011649991385639
38,0.1331759000895545
39,0.08669479994568974
40,0.0862964999396354
41,0.1666400000685826
42,0.15504849993158132
43,0.13516249996609986
44,0.30131589993834496
45,0.07264649996068329
46,0.18765440001152456
47,0.21002569992560893
48,0.2513405999634415
49,0.13681270007509738
50,0.27364819997455925
51,0.06342810008209199
52,0.18134070001542568
53,0.137614700011909
54,0.15727920003701001
55,0.26818530005402863
56,0.11568439996335655
57,0.17738979996647686
58,0.20226030005142093
59,0.08374869998078793
60,0.22605030005797744
61,0.060104599921032786
62,0.21124889992643148
63,0.25795630004722625
64,0.2163035999983549
65,0.1592102999566123
66,0.2725266000488773
67,0.09356369997840375
68,0.14472310000564903
69,0.26609749998897314
70,0.07082969998009503
71,0.04455799993593246
72,0.11910160002298653
73,0.07844549999572337
74,0.03399209992494434
75,0.12142649991437793
76,0.07769229996483773
77,0.12198080006055534
78,0.11236659996211529
79,0.09572760004084557
80,0.11417620000429451
81,0.09344090009108186
82,0.16678500000853091
83,0.12955670000519603
84,0.1919749000808224
85,0.265247399918735
86,0.30120139999780804
87,0.17017020005732775
88,0.1456204999703914
89,0.3196062999777496
90,0.23943929991219193
91,0.10889000003226101
92,0.09090569999534637
93,0.07813890010584146
94,0.18602530006319284
95,0.04084530007094145
96,0.12508959998376667
97,0.13681119994726032
98,0.07479660003446043
99,0.11009410000406206
100,0.16073300002608448
101,0.2056415999541059
102,0.1434536000015214
103,0.21939639991614968
104,0.2597067999886349
105,0.18524630006868392
106,0.16049649997148663
107,0.1388378000119701
108,0.2646348000271246
109,0.2443684000754729
110,0.12623459997121245
111,0.24065669998526573
112,0.10831359995063394
113,0.06648099992889911
114,0.14588770002592355
115,0.07203149993438274
116,0.2593895000172779
117,0.1456876000156626
118,0.20082580007147044
119,0.10900049994233996
120,0.06931769999209791
121,0.26519359997473657
122,0.13370729994494468
123,0.10521619999781251
124,0.13214530004188418
125,0.09931980003602803
126,0.22257630003150553
127,0.11324120010249317
128,0.19833719998132437
129,0.17707330000121146
130,0.07664390001446009
131,0.12969030009116977
132,0.20937070006038994
133,0.13005329994484782
134,0.06708740000613034
135,0.05483290005940944
136,0.11784179997630417
137,0.15100449998863041
138,0.11327390000224113
139,0.2599749000510201
140,0.028148200013674796
141,0.19907600001897663
142,0.2276047000195831
143,0.23017749993596226
144,0.13195149996317923
145,0.24352369992993772
146,0.12007639999501407
147,0.10209219995886087
148,0.09022730006836355
